cluster_1,cluster_2,__file__
0.1179771583671019,0.8820228416328981,ANTARTIDAFLMM.csv
0.17197340185166324,0.8280265981483367,ANTARTIDAFLMM.csv
0.1861222064894952,0.8138777935105047,ANTARTIDAFLMM.csv
0.1761385774732413,0.8238614225267588,ANTARTIDAFLMM.csv
0.16866732150957617,0.8313326784904238,ANTARTIDAFLMM.csv
0.16594713035297828,0.8340528696470219,ANTARTIDAFLMM.csv
0.18640853671061786,0.8135914632893821,ANTARTIDAFLMM.csv
0.20979697760891228,0.7902030223910879,ANTARTIDAFLMM.csv
0.1225488612031583,0.8774511387968417,ANTARTIDAFLMM.csv
0.08533840666527019,0.9146615933347298,ANTARTIDAFLMM.csv
0.10871203724694647,0.8912879627530536,ANTARTIDAFLMM.csv
0.09962062292174848,0.9003793770782516,ANTARTIDAFLMM.csv
0.09442614945935454,0.9055738505406454,ANTARTIDAFLMM.csv
0.10920300144393881,0.8907969985560612,ANTARTIDAFLMM.csv
0.12163777036566327,0.8783622296343369,ANTARTIDAFLMM.csv
0.14238907601289488,0.8576109239871051,ANTARTIDAFLMM.csv
0.11760023098156235,0.8823997690184376,ANTARTIDAFLMM.csv
0.11250250939227346,0.8874974906077264,ANTARTIDAFLMM.csv
0.1349070301957301,0.8650929698042699,ANTARTIDAFLMM.csv
0.13310662884772226,0.8668933711522778,ANTARTIDAFLMM.csv
0.13232698298743661,0.8676730170125634,ANTARTIDAFLMM.csv
0.15957349248074845,0.8404265075192514,ANTARTIDAFLMM.csv
0.162464551352157,0.8375354486478429,ANTARTIDAFLMM.csv
0.14609141325260636,0.8539085867473937,ANTARTIDAFLMM.csv
0.15268326401113133,0.8473167359888688,ANTARTIDAFLMM.csv
0.13982028659796164,0.8601797134020384,ANTARTIDAFLMM.csv
0.17198965684141956,0.8280103431585805,ANTARTIDAFLMM.csv
0.192840503586696,0.8071594964133041,ANTARTIDAFLMM.csv
0.13832462965086934,0.8616753703491306,ANTARTIDAFLMM.csv
0.10124118954475984,0.8987588104552402,ANTARTIDAFLMM.csv
0.113307300314384,0.8866926996856159,ANTARTIDAFLMM.csv
0.1463813115302493,0.8536186884697506,ANTARTIDAFLMM.csv
0.21494517880937733,0.7850548211906226,ANTARTIDAFLMM.csv
0.1506727611813857,0.8493272388186143,ANTARTIDAFLMM.csv
0.1395278149991202,0.8604721850008799,ANTARTIDAFLMM.csv
0.10362304942559836,0.8963769505744016,ANTARTIDAFLMM.csv
0.17298124717176244,0.8270187528282376,ANTARTIDAFLMM.csv
0.13011185729292493,0.869888142707075,ANTARTIDAFLMM.csv
0.11126908964853806,0.8887309103514619,ANTARTIDAFLMM.csv
0.09249404613749082,0.9075059538625093,ANTARTIDAFLMM.csv
0.11540420672079489,0.8845957932792052,ANTARTIDAFLMM.csv
0.1574560097693446,0.8425439902306554,ANTARTIDAFLMM.csv
0.14527273532241153,0.8547272646775885,ANTARTIDAFLMM.csv
0.22109627995599737,0.7789037200440028,ANTARTIDAFLMM.csv
0.10796456390718347,0.8920354360928164,ANTARTIDAFLMM.csv
0.09604619936388069,0.9039538006361193,ANTARTIDAFLMM.csv
0.11075629496061826,0.8892437050393817,ANTARTIDAFLMM.csv
0.12379785810929118,0.8762021418907088,ANTARTIDAFLMM.csv
0.21969596298927688,0.7803040370107232,ANTARTIDAFLMM.csv
0.38024866705008414,0.6197513329499158,ANTARTIDAFLMM.csv
0.20748804950623945,0.7925119504937607,ANTARTIDAFLMM.csv
0.07420250449994137,0.9257974955000587,ANTARTIDAFLMM.csv
0.08763503202696155,0.9123649679730386,ANTARTIDAFLMM.csv
0.099163620298926,0.9008363797010741,ANTARTIDAFLMM.csv
0.10693186838907445,0.8930681316109255,ANTARTIDAFLMM.csv
0.10423707422145828,0.8957629257785418,ANTARTIDAFLMM.csv
0.13437950977530905,0.8656204902246909,ANTARTIDAFLMM.csv
0.10562983805851678,0.8943701619414832,ANTARTIDAFLMM.csv
0.09988764597947461,0.9001123540205254,ANTARTIDAFLMM.csv
0.11520528499370557,0.8847947150062945,ANTARTIDAFLMM.csv
0.12239644332676286,0.8776035566732372,ANTARTIDAFLMM.csv
0.13580602936551073,0.8641939706344893,ANTARTIDAFLMM.csv
0.15060892436962006,0.84939107563038,ANTARTIDAFLMM.csv
0.164756758219987,0.8352432417800131,ANTARTIDAFLMM.csv
0.15633810629890035,0.8436618937010997,ANTARTIDAFLMM.csv
0.15826656009332696,0.8417334399066729,ANTARTIDAFLMM.csv
0.16044912524022956,0.8395508747597704,ANTARTIDAFLMM.csv
0.17839795167983052,0.8216020483201695,ANTARTIDAFLMM.csv
