,pca1,pca2
cluster_1,0.6838097611174174,1.600062840986412
cluster_2,-1.0738393485100435,2.0162882899485486
cluster_3,1.5971502412723797,0.38191498824551817
cluster_4,0.550140973481334,-2.1834461845263897
cluster_5,-1.2583021960303025,-0.2690112418715334
cluster_6,-1.728665204215792,0.7662940044971898
cluster_7,1.3008204195105977,-0.48502356947273595
cluster_8,-0.7548649821088076,-1.0991800291818645
