,pca1,pca2
cluster_1,-0.6661546957460031,-0.5448585030392603
cluster_2,-1.1495906729860808,1.5072409288103674
cluster_3,1.4820709530567282,0.25257000836808996
cluster_4,0.5520271950203495,-1.8986804687102095
cluster_5,-1.142907924457489,-0.023385928889070033
