,pca1,pca2
cluster_1,-0.7977069769518692,0.08605556781933593
cluster_2,-1.0676557436949747,2.1092451846527904
cluster_3,0.6717443238627623,1.6515774103406602
cluster_4,0.5543721564893221,-2.303206897971966
cluster_5,0.6961686502071264,-0.9026724412082486
cluster_6,-1.775332979393795,0.9216232961274633
cluster_7,1.493797814382394,-0.2978893551873521
cluster_8,-1.4770758359377947,-0.3794563511823694
cluster_9,1.642926582144885,0.5539686949590592
cluster_10,-0.7927160175703277,-1.1908294928059162
