,pca1,pca2
cluster_1,1.5004620806510833,-0.11013493076127266
cluster_2,-1.0145323177857173,1.9607590553900507
cluster_3,0.9419654017458527,1.4815998521672415
cluster_4,0.5717051000538078,-2.092446069263223
cluster_5,-1.2048245028572433,-0.24217126710945577
cluster_6,-1.6651595836828386,0.7370439497374582
cluster_7,-0.656125767828454,-1.0219066210421646
