,pca1,pca2
cluster_1,-0.7353498129678613,-1.1710578366048094
cluster_2,-1.0479762662261858,2.0817999244691734
cluster_3,0.7666437557883642,1.6089736771926633
cluster_4,1.3586783416639319,-0.49434236272437027
cluster_5,-0.6588493386161324,0.03802927939047403
cluster_6,-1.7657300204475357,0.8862646748370704
cluster_7,0.5656816724464167,-2.219602523143687
cluster_8,-1.4091409660639727,-0.3403831127974626
cluster_9,1.6242620473746199,0.3732192196872804
