,pca1,pca2
cluster_1,1.480295436091538,-0.08123382662900966
cluster_2,-1.3887264820585632,1.442297678135673
cluster_3,0.8476003653811386,1.4923410474660912
cluster_4,0.5454933229342853,-2.0386458111560444
cluster_5,-1.2729402159063348,-0.178064720641098
cluster_6,-0.7970498556089978,-0.8103080494778959
