,pca1,pca2
cluster_1,-1.1594352615870234,-0.0577644215023938
cluster_2,-1.1452218202340954,1.3240498670402023
cluster_3,1.4174055764559104,0.2630632649134625
cluster_4,0.39007706835150174,-1.7288173199886891
