,TempMax,TempMin,Precipitação,PaMedia,UmidadeMin,UmidadeMax
cluster_1,20.210907493284907,8.913872411821316,1.1950638820254764,931.5402912188373,39.18011494005641,75.06509892632624
cluster_2,-11.740858212871062,-24.660978832923448,0.7057689628425914,842.9983803337426,34.989491114433925,55.07523038873761
