,TempMax,TempMin,Precipitação,PaMedia,UmidadeMin,UmidadeMax
cluster_1,10.974948153998739,-5.957770344684586,0.6677696155805257,685.3973523409318,15.280542726457952,47.866563946952226
cluster_2,-23.247214754124727,-30.922571769546394,0.7247702593766436,756.2756625047748,58.12799162215468,72.37888677992373
cluster_3,18.300534876927642,9.807965240080236,1.625660798575403,954.6730914059291,54.503210639207936,91.33193051521437
cluster_4,31.794785332575316,17.290554505066467,0.3314449355999629,953.3306280053373,15.364726522886805,42.91142228306748
cluster_5,-16.006240165952242,-28.612360046446558,0.30025388146909116,929.6199883730233,25.527662281140387,44.78107389423143
