,pca1,pca2
cluster_1,-0.9983452144202334,-0.7608302822379718
cluster_2,-1.1363732779058215,1.6513338446258272
cluster_3,1.4615794041167187,0.4087682746799834
cluster_4,0.5946408027085929,-1.8603085035711815
cluster_5,-1.3006037064578895,-0.06529728186280624
