,pca1,pca2
cluster_1,-0.5581512827320455,0.06661255877404489
cluster_2,-1.876304497982606,0.8403319456680167
cluster_3,5.289455639100691,4.620157833048356
cluster_4,0.5677969053032532,-2.051734737274188
cluster_5,0.8845724280533296,1.6027705488799613
cluster_6,-0.9751227545761388,2.0714444243589925
cluster_7,-1.0169257298583483,-0.9416737024385076
cluster_8,-1.5775295978300414,-0.3906555507517465
cluster_9,1.5123352561104837,-0.048251691070096255
