Arquivo,Cluster
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
ANTARTIDAFLMM.csv,0
