,TempMax,TempMin,Precipitação,PaMedia,UmidadeMin,UmidadeMax
cluster_1,-15.769712284611161,-31.498308726968965,0.1284293047874212,813.0868677623462,32.26125193998953,54.19224800031842
cluster_2,14.053180049831559,6.414149582549967,3.0060541154871925,952.8690038029463,58.04428028150542,90.99825151899282
cluster_3,28.081900481958826,14.061006903738345,0.03221310407728728,911.5046763058485,14.920932655985524,44.01589162433251
